# Date: 2019-02-08
rxns	eqnOrig	eqnNew	lbOrig	lbNew	ubOrig	ubNew	notes
HMR_6829	3,3-diiodo-L-thyronine[c] + PAPS[c] => 3,3-diiodo-L-thyronine-4-O-sulfate[c] + PAP[c]	3,3-diiodo-L-thyronine[c] + PAPS[c] => 3,3-diiodo-L-thyronine-4-O-sulfate[c] + H+[c] + PAP[c]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_6838	PAPS[c] + reverse triiodthyronine[c] => 3,5,3-triiodothyronine-4-sulfate[c] + PAP[c]	PAPS[c] + reverse triiodthyronine[c] => 3,5,3-triiodothyronine-4-sulfate[c] + H+[c] + PAP[c]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_6844	3,5-diiodo-L-thyronine[c] + PAPS[c] => 3,5-diiodo-L-thyronine-4-O-sulfate[c] + PAP[c]	3,5-diiodo-L-thyronine[c] + PAPS[c] => 3,5-diiodo-L-thyronine-4-O-sulfate[c] + H+[c] + PAP[c]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_6850	3-monoiodo-L-thyronine[c] + PAPS[c] => 3-monoiodo-L-thyronine-4-O-sulfate[c] + PAP[c]	3-monoiodo-L-thyronine[c] + PAPS[c] => 3-monoiodo-L-thyronine-4-O-sulfate[c] + H+[c] + PAP[c]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7216	4 H2O[g] + heparan sulfate, precursor 9[g] + 4 PAPS[g] => 4 acetate[g] + heparan sulfate, precursor 10[g] + 4 PAP[g]	4 H2O[g] + heparan sulfate, precursor 9[g] + 4 PAPS[g] => 4 acetate[g] + 4 H+[g] + heparan sulfate, precursor 10[g] + 4 PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7218	heparan sulfate, precursor 11[g] + 2 PAPS[g] => heparan sulfate, precursor 12[g] + 2 PAP[g]	heparan sulfate, precursor 11[g] + 2 PAPS[g] => 2 H+[g] + heparan sulfate, precursor 12[g] + 2 PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7219	heparan sulfate, precursor 12[g] + 3 PAPS[g] => heparan sulfate, precursor 13[g] + 3 PAP[g]	heparan sulfate, precursor 12[g] + 3 PAPS[g] => 3 H+[g] + heparan sulfate, precursor 13[g] + 3 PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7220	heparan sulfate, precursor 13[g] + PAPS[g] => heparan sulfate, precursor 14[g] + PAP[g]	heparan sulfate, precursor 13[g] + PAPS[g] => H+[g] + heparan sulfate, precursor 14[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7221	heparan sulfate, precursor 14[g] + PAPS[g] => heparan sulfate, precursor 15[g] + PAP[g]	heparan sulfate, precursor 14[g] + PAPS[g] => H+[g] + heparan sulfate, precursor 15[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7222	heparan sulfate, precursor 15[g] + PAPS[g] => heparan sulfate proteoglycan[g] + PAP[g]	heparan sulfate, precursor 15[g] + PAPS[g] => H+[g] + heparan sulfate proteoglycan[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7339	keratan sulfate I biosynthesis, precursor 4[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 5[g] + PAP[g]	keratan sulfate I biosynthesis, precursor 4[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 5[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7342	keratan sulfate I biosynthesis, precursor 7[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 8[g] + PAP[g]	keratan sulfate I biosynthesis, precursor 7[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 8[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7345	keratan sulfate I biosynthesis, precursor 10[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 11[g] + PAP[g]	keratan sulfate I biosynthesis, precursor 10[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 11[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7348	keratan sulfate I biosynthesis, precursor 13[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 14[g] + PAP[g]	keratan sulfate I biosynthesis, precursor 13[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 14[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7351	keratan sulfate I biosynthesis, precursor 16[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 17[g] + PAP[g]	keratan sulfate I biosynthesis, precursor 16[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 17[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7354	keratan sulfate I biosynthesis, precursor 19[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 20[g] + PAP[g]	keratan sulfate I biosynthesis, precursor 19[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 20[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7357	keratan sulfate I biosynthesis, precursor 22[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 23[g] + PAP[g]	keratan sulfate I biosynthesis, precursor 22[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 23[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7360	keratan sulfate I biosynthesis, precursor 25[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 26[g] + PAP[g]	keratan sulfate I biosynthesis, precursor 25[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 26[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7363	keratan sulfate I biosynthesis, precursor 28[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 29[g] + PAP[g]	keratan sulfate I biosynthesis, precursor 28[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 29[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7366	keratan sulfate I biosynthesis, precursor 31[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 32[g] + PAP[g]	keratan sulfate I biosynthesis, precursor 31[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 32[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7369	keratan sulfate I biosynthesis, precursor 34[g] + PAPS[g] => keratan sulfate I biosynthesis, precursor 35[g] + PAP[g]	keratan sulfate I biosynthesis, precursor 34[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 35[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7371	keratan sulfate I biosynthesis, precursor 36[g] + PAPS[g] => keratan sulfate I[g] + PAP[g]	keratan sulfate I biosynthesis, precursor 36[g] + PAPS[g] => H+[g] + keratan sulfate I[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7447	keratan sulfate II biosynthesis, precursor 5[g] + PAPS[g] => keratan sulfate II biosynthesis, precursor 6[g] + PAP[g]	keratan sulfate II biosynthesis, precursor 5[g] + PAPS[g] => H+[g] + keratan sulfate II biosynthesis, precursor 6[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7450	keratan sulfate II biosynthesis, precursor 8[g] + PAPS[g] => keratan sulfate II biosynthesis, precursor 9[g] + PAP[g]	keratan sulfate II biosynthesis, precursor 8[g] + PAPS[g] => H+[g] + keratan sulfate II biosynthesis, precursor 9[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7452	keratan sulfate II biosynthesis, precursor 10[g] + PAPS[g] => keratan sulfate II (core 2-linked)[g] + PAP[g]	keratan sulfate II biosynthesis, precursor 10[g] + PAPS[g] => H+[g] + keratan sulfate II (core 2-linked)[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7476	keratan sulfate II (core 4-linked), biosynthesis, precursor 5[g] + PAPS[g] => keratan sulfate II (core 4-linked), biosynthesis, precursor 6[g] + PAP[g]	keratan sulfate II (core 4-linked), biosynthesis, precursor 5[g] + PAPS[g] => H+[g] + keratan sulfate II (core 4-linked), biosynthesis, precursor 6[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7479	keratan sulfate II (core 4-linked), biosynthesis, precursor 8[g] + PAPS[g] => keratan sulfate II (core 4-linked), biosynthesis, precursor 9[g] + PAP[g]	keratan sulfate II (core 4-linked), biosynthesis, precursor 8[g] + PAPS[g] => H+[g] + keratan sulfate II (core 4-linked), biosynthesis, precursor 9[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7481	keratan sulfate II (core 4-linked), biosynthesis, precursor 10[g] + PAPS[g] => keratan sulfate II (core 4-linked)[g] + PAP[g]	keratan sulfate II (core 4-linked), biosynthesis, precursor 10[g] + PAPS[g] => H+[g] + keratan sulfate II (core 4-linked)[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7490	chondroitin sulfate C (GalNAc6S-GlcA) and D (GlcNAc6S-GlcA2S), precursor 1[g] + 2 PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 2[g] + 2 PAP[g]	chondroitin sulfate C (GalNAc6S-GlcA) and D (GlcNAc6S-GlcA2S), precursor 1[g] + 2 PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 2[g] + 2 H+[g] + 2 PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7491	chondroitin sulfate precursor (GalNAc-GlcA-(Gal)2-Xyl-L-Ser (protein))[g] + 2 PAPS[g] => chondroitin sulfate A (GalNAc4S-GlcA), B (IdoA2S-GalNAc4S), and E (GalNAc4,6diS-GlcA), precursor 1[g] + 2 PAP[g]	chondroitin sulfate precursor (GalNAc-GlcA-(Gal)2-Xyl-L-Ser (protein))[g] + 2 PAPS[g] => chondroitin sulfate A (GalNAc4S-GlcA), B (IdoA2S-GalNAc4S), and E (GalNAc4,6diS-GlcA), precursor 1[g] + 2 H+[g] + 2 PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7492	chondroitin sulfate A (GalNAc4S-GlcA), B (IdoA2S-GalNAc4S), and E (GalNAc4,6diS-GlcA), precursor 1[g] + 2 PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 2[g] + 2 PAP[g]	chondroitin sulfate A (GalNAc4S-GlcA), B (IdoA2S-GalNAc4S), and E (GalNAc4,6diS-GlcA), precursor 1[g] + 2 PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 2[g] + 2 H+[g] + 2 PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7498	chondroitin sulfate A (GalNAc4S-GlcA) and B (IdoA2S-GalNAc4S), precursor 3[g] + PAPS[g] => chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan[g] + PAP[g]	chondroitin sulfate A (GalNAc4S-GlcA) and B (IdoA2S-GalNAc4S), precursor 3[g] + PAPS[g] => chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan[g] + H+[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7509	chondroitin sulfate B (IdoA2S-GalNAc4S), precursor 4[g] + PAPS[g] => chondroitin sulfate B (IdoA2S-GalNAc4s), precursor 5[g] + PAP[g]	chondroitin sulfate B (IdoA2S-GalNAc4S), precursor 4[g] + PAPS[g] => chondroitin sulfate B (IdoA2S-GalNAc4s), precursor 5[g] + H+[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7510	chondroitin sulfate B (IdoA2S-GalNAc4s), precursor 5[g] + PAPS[g] => chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan[g] + PAP[g]	chondroitin sulfate B (IdoA2S-GalNAc4s), precursor 5[g] + PAPS[g] => chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan[g] + H+[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7519	chondroitin sulfate precursor (GalNAc-GlcA-(Gal)2-Xyl-L-Ser (protein))[g] + 2 PAPS[g] => chondroitin sulfate C (GalNAc6S-GlcA) and D (GlcNAc6S-GlcA2S), precursor 1[g] + 2 PAP[g]	chondroitin sulfate precursor (GalNAc-GlcA-(Gal)2-Xyl-L-Ser (protein))[g] + 2 PAPS[g] => chondroitin sulfate C (GalNAc6S-GlcA) and D (GlcNAc6S-GlcA2S), precursor 1[g] + 2 H+[g] + 2 PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7522	chondroitin sulfate C (GalNAc6S-GlcA), precursor 3[g] + PAPS[g] => chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan[g] + PAP[g]	chondroitin sulfate C (GalNAc6S-GlcA), precursor 3[g] + PAPS[g] => chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan[g] + H+[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7534	chondroitin sulfate C (GalNAc6S-GlcA) and D (GlcNAc6S-GlcA2S), precursor 1[g] + PAPS[g] => chondroitin sulfate D (GlcNAc6S-GlcA2S) precursor 2[g] + PAP[g]	chondroitin sulfate C (GalNAc6S-GlcA) and D (GlcNAc6S-GlcA2S), precursor 1[g] + PAPS[g] => chondroitin sulfate D (GlcNAc6S-GlcA2S) precursor 2[g] + H+[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7537	chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 4[g] + PAPS[g] => chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 5[g] + PAP[g]	chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 4[g] + PAPS[g] => chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 5[g] + H+[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7538	chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 5[g] + PAPS[g] => chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan[g] + PAP[g]	chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 5[g] + PAPS[g] => chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan[g] + H+[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7551	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4[g] + PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5a[g] + PAP[g]	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4[g] + PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5a[g] + H+[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7552	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4[g] + PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5b[g] + PAP[g]	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4[g] + PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5b[g] + H+[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7553	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5a[g] + PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan[g] + PAP[g]	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5a[g] + PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan[g] + H+[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7554	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5b[g] + PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan[g] + PAP[g]	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5b[g] + PAPS[g] => chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan[g] + H+[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7688	PAPS[c] + PNP[c] => 4-nitrophenyl-sulfate[c] + PAP[c]	PAPS[c] + PNP[c] => 4-nitrophenyl-sulfate[c] + H+[c] + PAP[c]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7689	dopamine[c] + PAPS[c] => dopamine-3-O-sulfate[c] + PAP[c]	dopamine[c] + PAPS[c] => dopamine-3-O-sulfate[c] + H+[c] + PAP[c]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7974	5-alpha-dihydrotestosterone[c] + PAPS[c] => 5alpha-dihydrotestosterone-sulfate[c] + PAP[c]	5-alpha-dihydrotestosterone[c] + PAPS[c] => 5alpha-dihydrotestosterone-sulfate[c] + H+[c] + PAP[c]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_7978	PAPS[c] + testosterone[c] => PAP[c] + testosterone sulfate[c]	PAPS[c] + testosterone[c] => H+[c] + PAP[c] + testosterone sulfate[c]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_8062	dehydroalanine[c] + H+[c] + NADPH[c] + PAPS[c] => L-cysteate[c] + NADP+[c] + PAP[c]	dehydroalanine[c] + NADPH[c] + PAPS[c] => L-cysteate[c] + NADP+[c] + PAP[c]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_8094	noradrenaline[c] + PAPS[c] => norepinephrine sulfate[c] + PAP[c]	noradrenaline[c] + PAPS[c] => H+[c] + norepinephrine sulfate[c] + PAP[c]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_8206	D-galactosyl-N-acylsphingosine[g] + PAPS[g] => PAP[g] + sulfatide galactocerebroside[g]	D-galactosyl-N-acylsphingosine[g] + PAPS[g] => H+[g] + PAP[g] + sulfatide galactocerebroside[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_8212	digalactosylceramide[g] + PAPS[g] => digalactosylceramidesulfate[g] + PAP[g]	digalactosylceramide[g] + PAPS[g] => digalactosylceramidesulfate[g] + H+[g] + PAP[g]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_8534	PAPS[c] + triiodothyronine[c] => 3,5,3-triiodothyronine-4-sulfate[c] + PAP[c]	PAPS[c] + triiodothyronine[c] => 3,5,3-triiodothyronine-4-sulfate[c] + H+[c] + PAP[c]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_8535	PAPS[c] + tyramine[c] => PAP[c] + tyramine-O-sulfate[c]	PAPS[c] + tyramine[c] => H+[c] + PAP[c] + tyramine-O-sulfate[c]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with updated PAPS formulas
HMR_8824	1-phosphatidyl-1D-myo-inositol-5-phosphate[c] + ATP[c] => ADP[c] + phosphatidylinositol-3,5-bisphosphate[c]	1-phosphatidyl-1D-myo-inositol-5-phosphate[c] + ATP[c] => ADP[c] + H+[c] + phosphatidylinositol-3,5-bisphosphate[c]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with corrected formulas by #52
HMR_8825	1-phosphatidyl-1D-myo-inositol-5-phosphate[r] + ATP[r] => ADP[r] + phosphatidylinositol-3,5-bisphosphate[r]	1-phosphatidyl-1D-myo-inositol-5-phosphate[r] + ATP[r] => ADP[r] + H+[r] + phosphatidylinositol-3,5-bisphosphate[r]	0.000000	0.000000	1000.000000	1000.000000	proton balancing for the reactions with corrected formulas by #52
